PRODUCTO_ID,PRODUCTO,STOCK_ACTUAL,VENTAS_MENSUALES,VECES_ORDENADO,PROMEDIO_ORDENADO,HACER_PEDIDO,CANTIDAD_SUGERIDA,PROVEEDOR_SUGERIDO
26,Cable eléctrico,225,0,159,26.000000,0,0.000000,9
26,Cable eléctrico,225,0,159,26.000000,0,0.000000,7
27,Apagador,296,0,275,34.000000,0,0.000000,8
28,Multicontacto,184,42,312,26.833333,0,0.000000,8
30,Esmalte,96,40,280,21.600000,0,0.000000,5
30,Esmalte,96,40,280,21.600000,0,0.000000,9
30,Esmalte,96,40,280,21.600000,0,0.000000,8
30,Esmalte,96,40,280,21.600000,0,0.000000,7
30,Esmalte,96,40,280,21.600000,0,0.000000,6
31,Rodillo,334,0,204,41.500000,0,0.000000,6
33,Lija,210,90,396,26.000000,0,0.000000,2
33,Lija,210,90,396,26.000000,0,0.000000,9
34,Disco de corte,221,48,378,23.166666,0,0.000000,10
65,Desengrasante,221,6,276,23.333333,0,0.000000,7
35,Cepillo abrasivo,323,24,240,33.750000,0,0.000000,1
36,Silicón,188,0,216,22.750000,0,0.000000,1
37,Pegamento de contacto,291,0,504,26.888888,0,0.000000,4
38,Espuma expansiva,53,119,455,29.714285,0,0.000000,3
38,Espuma expansiva,53,119,455,29.714285,0,0.000000,6
38,Espuma expansiva,53,119,455,29.714285,0,0.000000,5
42,Impermeabilizante acrílico,318,50,290,27.000000,0,0.000000,8
43,Sellador para techos,28,0,39,3.000000,0,0.000000,6
44,Gafas de seguridad,307,28,378,26.285714,0,0.000000,3
45,Mascarilla,44,40,250,30.600000,0,0.000000,3
45,Mascarilla,44,40,250,30.600000,0,0.000000,9
45,Mascarilla,44,40,250,30.600000,0,0.000000,7
45,Mascarilla,44,40,250,30.600000,0,0.000000,6
45,Mascarilla,44,40,250,30.600000,0,0.000000,5
46,Orejeras,148,0,396,31.555555,0,0.000000,3
46,Orejeras,148,0,396,31.555555,0,0.000000,6
47,Tijeras de podar,54,0,205,14.400000,0,0.000000,10
48,Abono,40,80,600,39.700000,0,0.000000,3
48,Abono,40,80,600,39.700000,0,0.000000,7
48,Abono,40,80,600,39.700000,0,0.000000,5
50,Tornillo allen,135,0,318,22.666666,0,0.000000,4
50,Tornillo allen,135,0,318,22.666666,0,0.000000,6
52,Arandela,13,0,164,16.250000,1,17.000000,1
52,Arandela,13,0,164,16.250000,1,17.000000,9
52,Arandela,13,0,164,16.250000,1,17.000000,8
52,Arandela,13,0,164,16.250000,1,17.000000,3
54,Rotomartillo,202,0,364,22.142857,0,0.000000,4
54,Rotomartillo,202,0,364,22.142857,0,0.000000,8
55,Pulidora,295,42,270,24.000000,0,0.000000,5
55,Pulidora,295,42,270,24.000000,0,0.000000,7
56,Pinzas,191,8,204,15.500000,0,0.000000,3
56,Pinzas,191,8,204,15.500000,0,0.000000,5
57,Llave stilson,129,21,183,34.000000,0,0.000000,5
57,Llave stilson,129,21,183,34.000000,0,0.000000,9
57,Llave stilson,129,21,183,34.000000,0,0.000000,7
58,Cutter,235,4,106,24.500000,0,0.000000,7
60,Trampa de fregadero,208,56,315,22.000000,0,0.000000,2
62,Controlador PLC,109,60,282,11.000000,0,0.000000,4
63,Compactadora,157,0,159,20.666666,0,0.000000,1
63,Compactadora,157,0,159,20.666666,0,0.000000,5
63,Compactadora,157,0,159,20.666666,0,0.000000,4
64,Cortadora de concreto,314,88,392,27.000000,0,0.000000,4
64,Cortadora de concreto,314,88,392,27.000000,0,0.000000,7
66,Limpiador multiusos,12,30,270,31.333333,1,32.000000,9
67,Portacepillos,260,30,225,22.200000,0,0.000000,3
68,Toallero,83,0,500,26.800000,0,0.000000,1
69,Jabonera,215,4,248,15.500000,0,0.000000,2
69,Jabonera,215,4,248,15.500000,0,0.000000,10
69,Jabonera,215,4,248,15.500000,0,0.000000,7
69,Jabonera,215,4,248,15.500000,0,0.000000,6
70,Ventilador de techo,292,0,336,26.000000,0,0.000000,2
70,Ventilador de techo,292,0,336,26.000000,0,0.000000,9
70,Ventilador de techo,292,0,336,26.000000,0,0.000000,8
71,Aire acondicionado portátil,243,54,282,32.333333,0,0.000000,1
71,Aire acondicionado portátil,243,54,282,32.333333,0,0.000000,9
1,Taladro eléctrico,2,0,216,46.000000,1,46.000000,1
3,Casco de seguridad industrial,133,0,459,22.222222,0,0.000000,9
4,Lentes de protección,219,40,250,14.600000,0,0.000000,8
5,Interruptor automático 2 polos,126,21,150,26.666666,0,0.000000,3
6,Multicontacto industrial 6 salidas,273,14,399,21.714285,0,0.000000,8
