PRODUCTO_ID,PRODUCTO,STOCK_ACTUAL,VENTAS_MENSUALES,VECES_ORDENADO,PROMEDIO_ORDENADO,HACER_PEDIDO,CANTIDAD_SUGERIDA,PROVEEDOR_SUGERIDO
29,Pintura vinílica,217,0,159,24.666666,0,0.000000,8
29,Pintura vinílica,217,0,159,24.666666,0,0.000000,2
38,Espuma expansiva,225,119,455,29.714285,0,0.000000,3
38,Espuma expansiva,225,119,455,29.714285,0,0.000000,6
38,Espuma expansiva,225,119,455,29.714285,0,0.000000,5
67,Portacepillos,228,30,225,22.200000,0,0.000000,3
48,Abono,230,80,600,39.700000,0,0.000000,3
48,Abono,230,80,600,39.700000,0,0.000000,7
48,Abono,230,80,600,39.700000,0,0.000000,5
12,Arena,232,0,583,21.454545,0,0.000000,7
65,Desengrasante,239,6,276,23.333333,0,0.000000,7
68,Toallero,241,0,500,26.800000,0,0.000000,1
6,Multicontacto industrial 6 salidas,254,14,399,21.714285,0,0.000000,8
35,Cepillo abrasivo,259,24,240,33.750000,0,0.000000,1
3,Casco de seguridad industrial,265,0,459,22.222222,0,0.000000,9
53,Taladro,266,16,188,29.750000,0,0.000000,1
59,Codo PVC,272,0,605,25.272727,0,0.000000,9
66,Limpiador multiusos,275,30,270,31.333333,0,0.000000,9
57,Llave stilson,289,21,183,34.000000,0,0.000000,5
57,Llave stilson,289,21,183,34.000000,0,0.000000,9
57,Llave stilson,289,21,183,34.000000,0,0.000000,7
45,Mascarilla,290,40,250,30.600000,0,0.000000,3
45,Mascarilla,290,40,250,30.600000,0,0.000000,9
45,Mascarilla,290,40,250,30.600000,0,0.000000,7
45,Mascarilla,290,40,250,30.600000,0,0.000000,6
45,Mascarilla,290,40,250,30.600000,0,0.000000,5
17,Guantes de seguridad,301,24,366,24.833333,0,0.000000,1
17,Guantes de seguridad,301,24,366,24.833333,0,0.000000,9
26,Cable eléctrico,302,0,159,26.000000,0,0.000000,6
26,Cable eléctrico,302,0,159,26.000000,0,0.000000,9
26,Cable eléctrico,302,0,159,26.000000,0,0.000000,7
36,Silicón,303,0,216,22.750000,0,0.000000,1
19,Clavo,316,35,399,22.428571,0,0.000000,1
19,Clavo,316,35,399,22.428571,0,0.000000,10
10,Llave inglesa,317,0,188,10.000000,0,0.000000,1
10,Llave inglesa,317,0,188,10.000000,0,0.000000,10
10,Llave inglesa,317,0,188,10.000000,0,0.000000,7
10,Llave inglesa,317,0,188,10.000000,0,0.000000,2
37,Pegamento de contacto,326,0,504,26.888888,0,0.000000,4
11,Cemento,329,0,175,25.200000,0,0.000000,5
58,Cutter,341,4,106,24.500000,0,0.000000,7
20,Pija,348,0,270,16.400000,0,0.000000,5
21,Taquete,358,114,222,20.000000,0,0.000000,1
9,Sierra manual,363,0,225,15.600000,0,0.000000,4
13,Grava,363,7,434,31.285714,0,0.000000,1
13,Grava,363,7,434,31.285714,0,0.000000,3
