PRODUCTO_ID,PRODUCTO,STOCK_ACTUAL,VENTAS_MENSUALES,VECES_ORDENADO,PROMEDIO_ORDENADO,HACER_PEDIDO,CANTIDAD_SUGERIDA,PROVEEDOR_SUGERIDO
49,Regadera,173,40,204,16.000000,0,0.000000,6
70,Ventilador de techo,174,0,336,26.000000,0,0.000000,2
70,Ventilador de techo,174,0,336,26.000000,0,0.000000,9
70,Ventilador de techo,174,0,336,26.000000,0,0.000000,8
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,1
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,10
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,7
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,6
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,5
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,4
61,Sensor de movimiento,175,21,399,18.000000,0,0.000000,3
19,Clavo,183,35,399,22.428571,0,0.000000,1
19,Clavo,183,35,399,22.428571,0,0.000000,10
20,Pija,203,0,270,16.400000,0,0.000000,5
3,Casco de seguridad industrial,205,0,459,22.222222,0,0.000000,9
68,Toallero,207,0,500,26.800000,0,0.000000,1
50,Tornillo allen,213,0,318,22.666666,0,0.000000,4
50,Tornillo allen,213,0,318,22.666666,0,0.000000,6
24,Válvula de esfera,221,0,205,29.200000,0,0.000000,3
22,Tubo PVC,228,0,220,12.750000,0,0.000000,1
42,Impermeabilizante acrílico,249,50,290,27.000000,0,0.000000,8
28,Multicontacto,262,42,312,26.833333,0,0.000000,8
29,Pintura vinílica,263,0,159,24.666666,0,0.000000,1
29,Pintura vinílica,263,0,159,24.666666,0,0.000000,8
29,Pintura vinílica,263,0,159,24.666666,0,0.000000,2
25,Interruptor,268,0,357,36.571428,0,0.000000,2
25,Interruptor,268,0,357,36.571428,0,0.000000,4
30,Esmalte,274,40,280,21.600000,0,0.000000,5
30,Esmalte,274,40,280,21.600000,0,0.000000,9
30,Esmalte,274,40,280,21.600000,0,0.000000,8
30,Esmalte,274,40,280,21.600000,0,0.000000,7
30,Esmalte,274,40,280,21.600000,0,0.000000,6
60,Trampa de fregadero,278,56,315,22.000000,0,0.000000,2
2,Cemento gris 50kg,279,0,520,24.625000,0,0.000000,2
6,Multicontacto industrial 6 salidas,284,14,399,21.714285,0,0.000000,8
7,Martillo,285,0,310,43.400000,0,0.000000,8
55,Pulidora,285,42,270,24.000000,0,0.000000,5
55,Pulidora,285,42,270,24.000000,0,0.000000,7
33,Lija,297,90,396,26.000000,0,0.000000,2
33,Lija,297,90,396,26.000000,0,0.000000,9
54,Rotomartillo,297,0,364,22.142857,0,0.000000,4
54,Rotomartillo,297,0,364,22.142857,0,0.000000,8
44,Gafas de seguridad,304,28,378,26.285714,0,0.000000,3
32,Brocha,305,20,310,13.400000,0,0.000000,2
8,Destornillador,308,3,162,6.000000,0,0.000000,2
27,Apagador,322,0,275,34.000000,0,0.000000,8
14,Ladrillo,326,14,371,25.571428,0,0.000000,6
58,Cutter,329,4,106,24.500000,0,0.000000,7
12,Arena,346,0,583,21.454545,0,0.000000,7
34,Disco de corte,346,48,378,23.166666,0,0.000000,10
46,Orejeras,346,0,396,31.555555,0,0.000000,3
46,Orejeras,346,0,396,31.555555,0,0.000000,6
38,Espuma expansiva,352,119,455,29.714285,0,0.000000,3
38,Espuma expansiva,352,119,455,29.714285,0,0.000000,6
38,Espuma expansiva,352,119,455,29.714285,0,0.000000,5
57,Llave stilson,366,21,183,34.000000,0,0.000000,5
57,Llave stilson,366,21,183,34.000000,0,0.000000,9
57,Llave stilson,366,21,183,34.000000,0,0.000000,7
43,Sellador para techos,367,0,39,3.000000,0,0.000000,6
